composer,url,title,date,from,originator,arranger,text author,duration,difficulty level,voicing,voicing notes,soloists,instruments,language,,,,sample performance,range notes,tessitura notes,vocal line notes,voice type notes,accompaniment,general notes,provided by
JENNI BRANDON,http://jennibrandon.com/,The Dark Hills,,,,,Edwin Arlington Robinson,"3'50""",,SATB,,,,English,,,http://soundcloud.com/seth-houston/brandon-the-dark-hills?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fseth-houston%252Fbrandon-the-dark-hills,,,,,,"Piano/Keyboard, Other/Additional/Optional (see below)",,
JENNI BRANDON,http://jennibrandon.com/,The Dark Hills,,,,,Edwin Arlington Robinson,"3'47""",,SATB,,,"ob, pno",,https://jennibrandon.com/product/the-dark-hills-for-satb-choir-oboe-and-piano-sheet-music/,,https://soundcloud.com/seth-houston/brandon-the-dark-hills,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,The Dark Hills,,,,,Edwin Arlington Robinson,"3'47""",,SATB,,,"ob, pno",,https://jennibrandon.com/product/the-dark-hills-for-satb-choir-oboe-and-piano-sheet-music/,,https://soundcloud.com/seth-houston/brandon-the-dark-hills,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,The Giver of Stars,,,,,Amy Lowell,5',,SATB,,,,English,,,,http://www.youtube.com/watch?v=QYRKJoEKpko,,,,,Unaccompanied,,
JENNI BRANDON,http://jennibrandon.com/,The Giver Of Stars,,,,,Amy Lowell,"5'00""",,SATB,,,,,https://jennibrandon.com/product/the-giver-of-stars-for-satb-a-cappella/,,https://www.youtube.com/watch?v=QYRKJoEKpko,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,The Giver Of Stars,,,,,Amy Lowell,"5'00""",,SATB,,,,,https://jennibrandon.com/product/the-giver-of-stars-for-satb-a-cappella/,,https://www.youtube.com/watch?v=QYRKJoEKpko,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,The Peace of Wild Things,,,,,Wendell Berry,5',,SATB,,,,English,,,,http://soundcloud.com/jennibrandon/the-peace-of-wild-things-for-satb-a-cappella?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fjennibrandon%252Fthe-peace-of-wild-things-for-satb-a-cappella,,,,,Unaccompanied,,
JENNI BRANDON,http://jennibrandon.com/,The Peace Of Wild Things,,,,,Wendell Berry,"5'00""",,SATB,,,,,https://jennibrandon.com/product/the-peace-of-wild-things-satb-a-cappella-sheet-music/,,https://soundcloud.com/jennibrandon/the-peace-of-wild-things-for-satb-a-cappella,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,The Peace Of Wild Things,,,,,Wendell Berry,"5'00""",,SATB,,,,,https://jennibrandon.com/product/the-peace-of-wild-things-satb-a-cappella-sheet-music/,,https://soundcloud.com/jennibrandon/the-peace-of-wild-things-for-satb-a-cappella,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,This Perfect Beauty,,,,,Amy Lowell,7'30'',,SSA,,,"fl, pno",,https://sbmp.com/SR2.php?CatalogNumber=1344,,https://sbmp.com/SR2.php?CatalogNumber=1344,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,This Perfect Beauty,,,,,Amy Lowell,7'30'',,SSA,,,"fl, pno",,https://sbmp.com/SR2.php?CatalogNumber=1344,,https://sbmp.com/SR2.php?CatalogNumber=1344,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,This Perfect Beauty,,,,,Amy Lowell,,,SSA,,,,English,,,,,,,,,Piano/Keyboard,,
JENNI BRANDON,http://jennibrandon.com/,Tonight A Stolen Moment,,,,,Bobbi J. Nicotera,"8'43""",,SATB,,,"pno or 2vln, vla, vc or ch orch",,https://jennibrandon.com/product/tonight-a-stolen-moment-for-satb-piano/,,https://soundcloud.com/jennibrandon/tonight-a-stolen-moment-for-satb-string-quartet-percussion-piano,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,Tonight a Stolen Moment,,,,,Bobbi J. Nicotera,"8'45""",,SATB,,,,English,,,http://soundcloud.com/jennibrandon/tonight-a-stolen-moment-for-satb-string-quartet-percussion-piano,,,,,,"Piano/Keyboard, String Quartet, Chamber Orchestra, Other/Additional/Optional (see below)",,
JENNI BRANDON,http://jennibrandon.com/,Tonight A Stolen Moment,,,,,Bobbi J. Nicotera,"8'43""",,SATB,,,"pno or 2vln, vla, vc or ch orch",,https://jennibrandon.com/product/tonight-a-stolen-moment-for-satb-piano/,,https://soundcloud.com/jennibrandon/tonight-a-stolen-moment-for-satb-string-quartet-percussion-piano,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,Two Immigrants,,,,,Maya Porcelli,,,SATB,,,"vc, pno",,https://jennibrandon.com/product/two-immigrants-satb-choir-cello-piano/,,,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,Two Immigrants,,,,,Maya Porcelli,,,SATB,,,,English,,,,,,,,,"Piano/Keyboard, Other/Additional/Optional (see below)",,
JENNI BRANDON,http://jennibrandon.com/,Two Immigrants,,,,,Maya Porcelli,,,SATB,,,"vc, pno",,https://jennibrandon.com/product/two-immigrants-satb-choir-cello-piano/,,,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,Viva la Liberte,,,,,Jenni Brandon,"4'30""",,"SA/Two-Part Treble (includes Children's Chorus), SATB",,,,"English, French",,,http://soundcloud.com/jennibrandon/vive-la-liberte?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fjennibrandon%252Fvive-la-liberte,,,,,,"Piano/Keyboard, Other/Additional/Optional (see below)",,
JENNI BRANDON,http://jennibrandon.com/,Vive La Liberté,,,,,The Marquis De Lafayette,"4'30""",,Two-Part,,,"fl, pno, snare","English, French",https://jennibrandon.com/product/vive-la-liberte-for-2-part-treble-choir-flute-percussion-piano-sheet-music/,,https://soundcloud.com/jennibrandon/vive-la-liberte,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,Vive La Liberté,,,,,The Marquis De Lafayette,"4'30""",,Two-Part,,,"fl, pno, snare","English, French",https://jennibrandon.com/product/vive-la-liberte-for-2-part-treble-choir-flute-percussion-piano-sheet-music/,,https://soundcloud.com/jennibrandon/vive-la-liberte,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,We Are Home,2014,,,,Women of Vox Femina,5',,SSAA,,,,English,,,http://soundcloud.com/jennibrandon/we-are-home-for-ssaa-percussion-piano?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fjennibrandon%252Fwe-are-home-for-ssaa-percussion-piano,,,,,,"Piano/Keyboard, Other/Additional/Optional (see below)",,
JENNI BRANDON,http://jennibrandon.com/,We Are Home,,,,,Women Of Vox,"5'00""",,SSAA,,,"pno, perc",,https://jennibrandon.com/product/we-are-home-ssaa-choir-percussion-piano-sheet-music/,,https://soundcloud.com/jennibrandon/we-are-home-for-ssaa-percussion-piano,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,We Are Home,,,,,Women Of Vox,"5'00""",,SSAA,,,"pno, perc",,https://jennibrandon.com/product/we-are-home-ssaa-choir-percussion-piano-sheet-music/,,https://soundcloud.com/jennibrandon/we-are-home-for-ssaa-percussion-piano,,,,,,,,
JENNI BRANDON,http://jennibrandon.com/,We Are Joy,2016,,,,Oliver Mayer,25',,SATB,,,,English,,,http://soundcloud.com/jennibrandon/d-to-e?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fjennibrandon%252Fd-to-e,,,,,,"Piano/Keyboard with Solo Instrument, Chamber Orchestra",,
JENNIFER BELLOR,http://www.jenniferbellor.com/,898 Hildegard,2016,,,,Hildegard Von Bingen,"10'00""",5,SATB,,,orchestra,,http://www.jenniferbellor.com/?page_id=23,,http://www.jenniferbellor.com/?page_id=5324,,,,,,,,
JENNIFER BELLOR,http://www.jenniferbellor.com/,Remember,2012,,,,,"7'00""",,SATB,,,pno,,http://www.jenniferbellor.com/?page_id=23,,http://www.jenniferbellor.com/?page_id=5326,,,,,,,,
JENNIFER BELLOR,http://www.jenniferbellor.com/,The Road Not Taken,2019,,,,Robert Frost,"4'00""",,SATB,,,"opt. synth, bgtr, dr set",,http://www.jenniferbellor.com/?page_id=23,,http://www.jenniferbellor.com/?page_id=5882,,,,,,,,
JENNIFER GRIFFITH,http://www.jennifergriffith.com/,The Reed,2010,,,,,"25'00""",,SATB,,"Mezzo-Soprano and Tenor Solos, Narrator","cl, vla, vc, perc",,https://jennifergriffith.com/works/,,,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,A Quiet Moment,1999,,,,Jennifer Higdon,"3'00""",,SSAA,,,,English,http://jenniferhigdon.com/choralworks.html,,,https://www.youtube.com/watch?v=mS6DcMTvljk,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,A Quiet Moment,1999,,,,Jennifer Higdon,"3'00""",,TTBB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/A-Quiet-Moment-TTBB-8-26-16.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,A Quiet Moment,1999,,,,Jennifer Higdon,"3'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Alleluia,,,,,Randall Thompson,"4'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,,https://www.youtube.com/watch?v=jOVaRd23Fjo,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Amazing Grace,,,,,John Newton,"7'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/8-Amazing-Grace.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Deep In The Night,1997,,,,,"6'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Deep-In-The-Night.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Fiddlin' (From Southern Grace),,,,,,"2'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/1-Fiddlin.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Hear My Voice,,,,,,"3'00""",,Three-Part Mixed Chorus,,,pno,English,https://www.halleonard.com/product/viewproduct.action?itemid=121870&subsiteid=1,,,https://www.youtube.com/watch?v=dld62fWsrHc,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Invitation To Love,,,,,Jennifer Higdon,"4'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Invitation-To-Love.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Love Came Down,,,,,Jennifer Higdon,"4'00""",,SATB,,Solo Soprano + SATB,hp,English,http://jenniferhigdon.com/choralworks.html,,http://jenniferhigdon.com/audio/Love-Came-Down.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,My True Love's Hair,,,,,Jennifer Higdon,"3'00""",,SSAA,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/4-My-True-Loves-Hair.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,O Magnum Mysterium,,,,,Jennifer Higdon,"6'00""",,SATB,,,"2fl, 2 crystal glasses",Latin,http://jenniferhigdon.com/choralworks.html,,,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,O Magnum Mysterium,,,,,Jennifer Higdon,"6'00""",,SATB,,,org,Latin,http://jenniferhigdon.com/choralworks.html,,,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,O Magnum Mysterium,,,,,Jennifer Higdon,"6'00""",,SATB,,,,Latin,http://jenniferhigdon.com/choralworks.html,,,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,On The Death Of The Righteous,,,,,John Doone,"12'00""",,SATB,,,orchestra,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/On-the-Death-of-the-Righteous.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Our Beautiful Country (From Cold Mountain),,,,,Jennifer Higdon,"4'00""",,TTBB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Our-Beautiful-Country.mp3,https://www.youtube.com/watch?v=Ubc8IaKjZbc,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Ruminations,,,,,Coleman Barks,"17'00""",,SATB,,,"bcl, vln, vc, cb",English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Ruminations-1.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Sanctus,,,,,,"4'00""",,SATB,,,,"Latin, English",http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Sanctus.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,"Sing, Sing",,,,,Jennifer Higdon,"3'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Sing-Sing.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,"Singing Rooms, The",,,,,,"37'00""",6,,,Violin,22*22/43*31/timp/2perc/hp/Choir/str,,,,http://www.jenniferhigdon.com/audio/The-Singing-Rooms/1-Three-Windows.mp3,https://www.youtube.com/watch?v=3A24hwgds40,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,"Somewhere I Have Never Traveled, Gladly Beyond",,,,,E. E. Cummings,"5'00""",,SATB,,,"vibes, pno",English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/somewhere_i_have_never_travelled.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Sourwood Mountain (From Southern Grace),,,,,Jennifer Higdon,"2'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/7-Sourwood-Mountain.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Swing (From Southern Grace),,,,,Jennifer Higdon,"2'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/3-Swing.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Telegram,,,,,Jennifer Higdon,"6'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Telegram.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,The Fox (From Southern Grace),,,,,,"4'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/5-The-Fox.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,The Riddle Song (From Southern Grace),,,,,Jennifer Higdon,"3'00""",,SATB Divisi,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/6-Riddle-Song.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,The Singing Rooms,,,,,Jennifer Higdon,"37'00""",,SATB,,,"solo vln, 2fl, 2ob (dbl eh), 2cl, 2bsn, 4hn, tpt/picc tpt, 2tpt, 3tbn, tba, hp, timp, 2perc, str",English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/The-Singing-Rooms/1-Three-Windows.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Voice Of The Bard,,,,,William Blake,"6'00""",,TTBB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Voice-of-the-Bard.mp3,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,What Was His Name? (From Cold Mountain),,,,,Jennifer Higdon,"3'00""",,TTBB,,,pno,English,http://jenniferhigdon.com/choralworks.html,,,,,,,,,,
JENNIFER HIGDON,http://www.jenniferhigdon.com,Wildwood Flower (From Southern Grace),,,,,Jennifer Higdon,"3'00""",,SATB,,,,English,http://jenniferhigdon.com/choralworks.html,,http://www.jenniferhigdon.com/audio/Southern-Grace/2-Wildwood-Flowers.mp3,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,A Plea,1990,,,,Traditional,,,SATB,,,tpt,UNKNOWN,http://www.jennifermargaretbarker.com/Compositions.html,,,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Ealasaid,2019,,,,Helen B. Cruickshank,"7'15""",,SATB Divisi,,,"vln, erhu or 2vln",English,http://www.jennifermargaretbarker.com/PurchaseScores.html,,,https://www.youtube.com/watch?v=4qOVIqc0uYY,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Ealasaid,2019,,,,Helen B. Cruickshank,"7'15""",,SATB Divisi,,,"vln, erhu or 2vln",English,http://www.jennifermargaretbarker.com/PurchaseScores.html,,,https://www.youtube.com/watch?v=4qOVIqc0uYY,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Geodha Air Chùl Na Grèine,1987,,,,,,,choir,,Scottish Gaelic Soloist,chor / str / folk band,,http://www.jennifermargaretbarker.com/Compositions.html,,,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Harmony of Angels,1992,,,,Shaker hymn texts,,,SATB,,,"tpt, hn, tbn, tba, org, perc",English,http://www.jennifermargaretbarker.com/Compositions.html,,,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,My Son,2011,,,,Anne and Joseph Paroulek,"8'35""",,SATB Divisi,,,perc ens,English,http://www.jennifermargaretbarker.com/PurchaseScores.html,,,https://www.youtube.com/watch?v=FZ4ZMPNOpvk,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,My Son,2011,,,,Anne and Joseph Paroulek,"8'35""",,SATB Divisi,,,perc ens,English,http://www.jennifermargaretbarker.com/PurchaseScores.html,,,https://www.youtube.com/watch?v=FZ4ZMPNOpvk,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Nobody Told Me,1997,,,,Walter de la Mare,"5'30""",,SATB,,,"tpt (improv), ww/br ens, banjo, pno, perc",English,http://www.jennifermargaretbarker.com/PurchaseScores.html,,,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Nollaig,1998,,,,,,,SA/Children's Chorus,,,With Children's Chorus,,https://britishmusiccollection.org.uk/score/nollaig,,,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,Three Highbrows We,1995,,,,Herbert Farjeon,"3'45""",,SSA,,,,English,http://www.jennifermargaretbarker.com/PurchaseScores.html,,,,,,,,,,
JENNIFER MARGARET BARKER,http://www.jennifermargaretbarker.com/,"Via, Veritas, Vita",1986,,,,Traditional,,,SATB,,,,UNKNOWN,http://www.jennifermargaretbarker.com/Compositions.html,,,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Iholba’ (The Vision),2005,,,,,"25'00""",,,,Flute and Bass Flute (One Soloist),2fl+picc+bfl - 3cl+bcl+cbcl - 1bsn+cbsn / 2perc / SATB chor / str,,https://www.jerodtate.com/iholba.html,,http://jerodtate.com/wp/wp-content/uploads/2017/01/1.-Halbina.mp3,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Lowak Shoppala’ (Fire and Light),2009,,,,,"90'00""",6,,,"Soprano, Baritone, and Three Narrators","3fl+2picc - 2ob - 3cl+bcl - 3bsn+cbsn / 4hn - 3tpt - 3tbn - 1tba / timp,3perc / pno / chld chor / hp / str",,https://www.jerodtate.com/lowakshoppala.html,,http://jerodtate.com/wp/wp-content/uploads/2016/12/1-01-Fire-Light.mp3,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Misha' Sipokni' (The Old Ground),2016,,,,,"35'00""",,SATB and Children's Chorus,,"Soprano, Tenor, and Baritone Solos","2fl (dbl picc), 2ob, 3cl (dbl bcl), 3bsn (dbl cbsn), 4hn, 2tpt, 3tbn, tba, timp, 2perc, hp, pno, str",Chickasaw,http://jerodtate.com/works/#choral,,http://jerodtate.com/wp/wp-content/uploads/01-Misha-Sipokni-complete.mp3,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Misha’ Sipokni’,,,,,,"40'00""",6,,,"Soprano, Tenor, and Baritone",2*23*3*/4231/timp/2perc/hp/pno/sop/ten/bar/choir/str,,,,,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Muscogee Hymn Suite,2017,,,,,"30'00""",,SATB and Children's Chorus,,Traditional Mvskoke (Muscogee/Creek) Solo and Baritone Solo,"2fl (dbl picc/afl), 2ob, 2cl (dbl bcl), 2bsn (dbl cbsn), 4hn, 3tpt, 3tbn, tba, timp, 2perc, hp, str",Muscogee (Creek),http://jerodtate.com/works/#choral,,,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Muscogee Hymn Suite,2017,,,,,"30'00""",,,,Baritone and Mvskoke Vocalist,2*22*2*/4331/timp/2perc/hp/choir/bar/voicestr,,,,http://jerodtate.com/wp/wp-content/uploads/01-Hesaketvmeset-Likes.mp3,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Oka' Aya'Sha' (The Water Place),2015,,,,,"17'00""",,SATB,,,"picc, afl, ob, eh, ebcl, cl, bcl, 2cbsn, 2perc",Chickasaw,http://jerodtate.com/works/#choral,,http://jerodtate.com/wp/wp-content/uploads/Oka-Ayasha.mp3,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Shilombisho Ittayallittook (Worth of the Soul): A Musical Tribute to American Indian Warriors,2004,,,,,"60'00""",6,,,Narrator,With Chorus,,,,,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,Shilombisho Ittayallittook (Worth of the Soul): A Musical Tribute to American Indian Warriors,2004,,,,,"60'00""",6,,,,,,,,,,,,,,,,
JEROD IMPICHCHA_ACHAAHA? TATE,http://jerodtate.com/,We Are The Storm,2020,,,,Charles Anthony Silvestri,"5'00""",,SSAA,,Soprano and Alto Solos,"hand drum, pno",English,http://jerodtate.com/works/#choral,,,http://www.youtube.com/watch?v=BA7VHyeEnLI,,,,,,,
JERRELL R. GRAY,https://jerrellgray.com,Rock De Cradle Mary,2018,,,,,"3'00""",3,SATB Divisi,,,,English,https://www.halleonard.com/product/267930/rock-de-cradle-mary,,,https://youtu.be/jaVoBpgJvoE,,,,,,,
JERRELL R. GRAY,https://jerrellgray.com,What A Friend We Have In Jesus,2016,,,,Joseph M. Scriven,,3,SATB,,,,English,https://www.giamusic.com/store/resource/what-a-friend-we-have-in-jesus-print-g9255,,,,,,,,,,
JESTER HAIRSTON,https://en.wikipedia.org/wiki/Jester_Hairston,Amen,,,,,,"2'49""",,SATB,,SOLO,,,http://www.choralmidisdigest.com/midis/popular%20norteamericana/hairston-amen.pdf,,https://www.youtube.com/watch?v=hb1h97USfds,https://www.youtube.com/watch?v=hb1h97USfds,,,,,,,
JESTER HAIRSTON,https://en.wikipedia.org/wiki/Jester_Hairston,Amen,,,,,,"2'49""",,SATB,,SOLO,,,http://www.choralmidisdigest.com/midis/popular%20norteamericana/hairston-amen.pdf,,https://www.youtube.com/watch?v=hb1h97USfds,https://www.youtube.com/watch?v=hb1h97USfds,,,,,,,
JESTER HAIRSTON,https://en.wikipedia.org/wiki/Jester_Hairston,Calypso Lullaby,,,,Joel Raney,,,,Two-Part,,,,English,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,,,,,,,
JESTER HAIRSTON,https://en.wikipedia.org/wiki/Jester_Hairston,Calypso Lullaby,,,,Joel Raney,,,,SAB,,,,English,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,,,,,,,
JESTER HAIRSTON,https://en.wikipedia.org/wiki/Jester_Hairston,Calypso Lullaby,,,,Joel Raney,,,,SATB,,,"pno, opt. fl, h-bells, bgtr, perc",English,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,,,,,,,
JESTER HAIRSTON,https://en.wikipedia.org/wiki/Jester_Hairston,Calypso Lullaby,,,,Joel Raney,,,,SATB,,,"pno, opt. fl, h-bells, bgtr, perc",English,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,https://www.jwpepper.com/Calypso-Lullaby/10067420.item#/,,,,,,,,
